date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2022-05-08,92714.94307994323,1795.5329040555903,1178.6270977496697,493,224,73,75,77,93,41,58,35,10
2022-05-09,92986.59888624915,1450.2829040555903,2875.6270977496697,541,639,467,261,277,236,137,161,80,35
2022-05-10,92325.58802588841,2214.6162373889238,2598.3336194888,572,286,377,265,343,285,128,171,113,60
2022-05-11,92281.85977422331,2554.6053678237063,2531.8336194888,659,270,307,228,275,236,159,161,109,50
2022-05-12,92024.13152255822,2274.1053678237063,2415.8336194888,596,386,222,209,343,237,108,133,110,49
2022-05-13,91881.40327089313,2273.1053678237063,2261.679773334954,620,387,214,221,269,200,101,115,83,31
2022-05-14,92172.17501922803,2552.45152166986,1061.179773334954,485,168,102,53,87,57,26,37,11,9
2022-05-15,92890.94676756294,1779.95152166986,1157.179773334954,458,230,86,84,86,71,37,53,23,16
2022-05-16,93379.05184923118,1645.2848550031933,2714.679773334954,559,699,404,219,240,229,122,153,88,35
2022-05-17,93052.15693089942,2387.7848550031936,2642.3464400016205,623,344,368,266,273,255,117,169,105,36
2022-05-18,92909.26201256766,2499.45152166986,2657.6131066682874,665,336,350,270,311,279,129,163,124,50
2022-05-19,92451.8670942359,2200.2181883365265,2667.718369826182,569,400,258,293,317,267,168,182,107,45
2022-05-20,92245.02480748309,2460.876083073369,2258.718369826182,673,317,225,203,253,220,88,119,92,32
2022-05-21,92503.93252073028,2517.626083073369,1077.3850364928487,545,162,80,53,79,61,28,31,21,4
2022-05-22,93016.34023397746,1589.7927497400356,1228.8850364928487,478,255,113,89,93,68,43,36,26,9
2022-05-23,93410.24794722465,1622.7927497400356,2962.8850364928485,600,606,443,235,299,244,138,180,129,56
2022-05-24,92786.15566047184,2338.7927497400356,2445.8850364928485,548,296,411,270,284,244,133,123,99,41
2022-05-25,92630.06337371902,2289.7927497400356,2505.5026835516724,604,325,320,268,320,223,113,135,92,38
2022-05-26,92412.02991049562,2287.4692203282707,2580.0026835516724,659,354,244,256,363,274,122,142,95,50
2022-05-27,92164.99644727222,2332.9692203282707,2352.0026835516724,651,380,236,249,269,183,108,112,102,34
2022-05-28,92302.46298404882,2489.4692203282707,959.0026835516721,484,129,77,68,82,40,23,24,11,4
2022-05-29,93087.42952082542,1743.9692203282707,1163.5026835516721,528,270,77,68,80,56,28,29,8,4
2022-05-30,93479.89605760202,1555.9692203282707,1155.3360168850054,405,224,123,82,93,82,34,53,30,10
2022-05-31,93932.86259437862,1608.3025536616042,3537.3360168850054,576,546,616,313,317,292,132,242,282,131
2022-06-01,93323.8291311552,2928.302553661604,2715.169350218339,688,298,414,259,333,212,139,169,108,52
2022-06-02,93102.5456679318,2493.885886994937,2798.3360168850054,666,377,336,273,315,273,163,191,103,64
2022-06-03,92766.2622047084,2462.052553661604,2448.8360168850054,678,371,228,269,294,243,88,124,94,38
2022-06-04,92885.978741485,2568.552553661604,1028.6693502183389,480,172,83,69,76,57,28,33,13,4
2022-06-05,93454.6952782616,1597.3858869949374,1183.6693502183389,425,245,102,98,117,76,35,51,27,15
2022-06-06,93777.9118150382,1506.8858869949374,2922.169350218339,566,630,441,251,264,271,128,155,99,59
2022-06-07,93092.1283518148,2236.385886994937,2587.230753727111,561,275,447,238,293,265,128,174,107,71
2022-06-08,93031.79225701245,2526.894658924762,2689.5640870604443,695,335,331,251,318,261,150,213,129,48
2022-06-09,92758.78949554343,2416.5613255914286,2600.0640870604443,628,351,257,249,323,262,129,185,110,50
2022-06-10,92521.78673407443,2363.0613255914286,2223.0640870604443,653,390,221,208,237,195,89,110,59,23
2022-06-11,92986.28397260541,2687.5613255914286,1099.3631066682872,547,152,94,70,78,52,39,22,15,4
2022-06-12,93513.88905427365,1626.9681883365267,1220.3631066682872,424,271,97,88,92,83,48,49,36,10
2022-06-13,93915.49413594189,1621.9681883365267,2796.9881066682874,543,700,426,201,257,273,125,137,72,30
2022-06-14,93358.22421761013,2239.7181883365265,2663.9881066682874,592,314,433,223,281,285,145,190,105,66
2022-06-15,93015.95429927837,2321.7181883365265,2613.2381066682874,586,352,298,245,297,240,146,196,138,70
2022-06-16,92601.35104761327,2198.6348550031935,2505.2381066682874,600,347,264,289,290,243,131,178,102,44
2022-06-17,92546.24779594818,2450.1348550031935,2093.2381066682874,679,329,203,183,214,181,73,106,57,16
2022-06-18,92640.89454428309,2187.8848550031935,1055.404773334954,488,176,78,75,91,54,22,39,7,4
2022-06-19,93332.87462595131,1747.3848550031933,954.4047733349539,424,205,70,53,81,42,25,22,17,4
2022-06-20,93668.52137428623,1290.05152166986,1803.904773334954,378,471,246,139,158,142,81,81,49,19
2022-06-21,93805.16812262114,1940.55152166986,2662.779773334954,583,359,463,264,302,254,124,131,98,56
2022-06-22,93371.93987095603,2229.55152166986,2534.6131066682874,607,303,318,268,311,257,134,178,113,49
2022-06-23,93176.54495262427,2339.2181883365265,2444.539032594213,619,322,257,269,280,261,121,160,102,43
2022-06-24,93110.18707132955,2378.1811512994896,2380.3723659275465,659,371,223,249,267,234,102,117,89,33
2022-06-25,93101.82919003483,2372.014484632823,978.816810371991,449,150,83,67,73,55,29,35,15,7
2022-06-26,93786.19353096234,1663.1811512994896,971.316810371991,399,194,74,70,70,46,26,30,18,4
2022-06-27,94161.55787188983,1346.6811512994896,2803.816810371991,490,646,422,236,247,269,144,157,119,69
2022-06-28,93672.92221281733,2315.1811512994896,2566.5834770386577,571,283,344,221,335,247,138,180,105,49
2022-06-29,93536.33655374483,2429.997817966156,2437.0834770386577,623,295,276,203,301,247,129,174,105,50
2022-06-30,93342.25089467232,2242.997817966156,2538.0834770386577,557,396,248,256,334,249,133,169,124,48
2022-07-01,93221.66523559982,2417.497817966156,2535.5834770386577,678,392,261,222,310,217,120,142,112,44
2022-07-02,93057.07957652732,2370.997817966156,1122.0834770386575,485,188,95,79,103,70,26,35,19,5
2022-07-03,93741.99391745482,1806.9978179661564,1077.5834770386575,529,214,61,60,74,53,25,30,11,4
2022-07-04,94075.90825838232,1411.4978179661564,877.5834770386576,333,196,93,47,61,48,26,34,16,7
2022-07-05,94556.32259930982,1357.9978179661564,2800.5834770386577,547,530,531,233,245,258,119,153,72,58
2022-07-06,94002.73694023732,2246.997817966156,2814.5834770386577,631,310,499,278,348,273,159,183,109,61
2022-07-07,93737.8655668791,2549.712103680442,2534.5834770386577,669,289,314,251,311,274,148,127,72,34
2022-07-08,93580.99419352089,2377.712103680442,2583.5834770386577,645,373,205,192,316,304,126,178,84,134
2022-07-09,93575.12282016267,2577.712103680442,1015.5834770386576,416,155,77,68,97,73,31,43,13,4
2022-07-10,94198.75144680445,1639.212103680442,969.5834770386576,400,196,73,79,54,55,32,33,8,6
2022-07-11,94580.38007344624,1351.212103680442,2514.5834770386577,519,634,316,216,248,208,110,163,64,31
2022-07-12,94169.50870008803,2103.712103680442,2394.4127453313404,540,253,377,199,278,269,127,149,93,32
2022-07-13,94016.71049746152,2241.6145427048323,2480.9041983227935,628,304,350,219,308,235,133,200,85,47
2022-07-14,93719.96296638568,2184.1566672469567,2434.020359938955,612,331,247,241,296,229,122,177,85,33
2022-07-15,93498.20533429974,2212.2627278530176,2192.4370266056217,613,336,205,219,239,199,104,127,69,38
2022-07-16,93727.61436888047,2421.8460611863507,979.7703599389552,495,136,67,54,69,52,23,35,10,1
2022-07-17,94488.19007012786,1740.3460611863507,1139.7703599389552,491,203,80,89,73,77,33,44,15,8
2022-07-18,94843.26577137526,1494.8460611863507,2636.5036932722883,580,635,359,202,209,239,131,144,67,38
2022-07-19,94229.12480595599,2022.3627278530175,2369.7536932722883,502,276,360,265,247,285,137,167,69,29
2022-07-20,94150.48384053672,2291.1127278530175,2416.967978986574,598,276,345,230,287,232,144,148,112,42
2022-07-21,93924.34287511745,2190.8270135673033,2524.467978986574,586,370,267,257,312,242,127,187,77,38
2022-07-22,93614.20190969818,2214.3270135673033,2150.3013123199075,616,354,201,184,270,179,101,117,68,33
2022-07-23,93730.89427761224,2266.99368023397,1004.3013123199075,476,135,81,71,75,58,22,33,17,10
2022-07-24,94445.5866455263,1718.9936802339698,963.8013123199075,440,183,69,60,57,56,32,27,13,6
2022-07-25,94819.77901344036,1337.9936802339698,2576.467978986574,528,624,345,207,208,215,116,149,107,41
2022-07-26,94399.6380480211,2156.3270135673033,2460.6987482173436,589,264,346,224,287,220,135,196,100,71
2022-07-27,94241.34323644798,2302.403936644226,2374.86541488401,631,281,284,214,267,239,124,169,79,57
2022-07-28,94052.3817582082,2185.903936644226,2455.88541488401,570,356,207,245,334,261,141,185,83,30
2022-07-29,93873.92027996841,2277.423936644226,2144.88541488401,657,335,201,226,236,182,76,111,66,19
2022-07-30,93910.45880172863,2181.423936644226,925.3854148840101,417,160,65,65,72,57,18,34,19,2
2022-07-31,94699.83065682217,1714.7572699775596,1085.88541488401,443,211,74,86,76,57,38,46,19,6
2022-08-01,95049.20251191572,1435.2572699775596,2807.0520815506766,532,676,428,247,262,258,125,169,94,45
2022-08-02,94541.4077003426,2299.2572699775596,2450.88541488401,576,260,356,214,248,255,132,181,99,58
2022-08-03,94439.44622210282,2348.923936644226,2543.1711291697243,585,323,306,258,303,222,134,173,106,64
2022-08-04,94198.81807719637,2302.542984263274,2442.4135534121488,601,341,241,226,296,222,126,171,97,58
2022-08-05,93869.47023532023,2113.065711536001,2334.0802200788153,612,421,244,219,247,197,98,141,69,32
2022-08-06,93942.62239344408,2407.232378202668,1004.349450848046,460,142,94,61,70,55,27,26,12,3
2022-08-07,94541.73609002947,1603.463147433437,1071.349450848046,413,199,102,76,66,66,34,37,23,4
2022-08-08,95010.84978661485,1540.463147433437,2557.6827841813792,500,622,369,181,217,221,130,156,76,34
2022-08-09,94496.71348320025,2043.5464807667704,2483.349450848046,502,314,351,245,311,258,145,181,85,44
2022-08-10,94273.07717978564,2259.713147433437,2479.1429291089157,599,281,298,206,321,235,145,205,90,46
2022-08-11,94184.15826767538,2390.2240169986544,2521.6429291089157,659,372,264,238,274,232,149,168,76,44
2022-08-12,94079.23935556512,2416.7240169986544,3644.6429291089157,674,402,230,189,246,543,361,466,282,171
2022-08-13,94296.82044345485,3862.2240169986544,1037.1429291089157,477,164,102,72,58,53,32,36,8,3
2022-08-14,94935.4015313446,1675.7240169986544,1190.6429291089155,450,265,89,79,93,61,34,42,21,5
2022-08-15,95271.98261923433,1527.2240169986544,2633.633838199825,540,578,376,200,216,234,116,187,90,54
2022-08-16,94871.40007076044,2233.0512897259273,2552.7079122738987,571,288,426,254,272,256,145,166,86,50
2022-08-17,94657.7804852495,2339.0883267629642,2508.2079122738987,596,298,285,262,299,237,132,206,124,51
2022-08-18,94413.9942330719,2264.4216600962973,2446.102749676933,610,339,256,226,254,248,143,164,88,55
2022-08-19,94228.57326042351,2260.6817770285456,2414.000185574369,675,343,267,262,266,234,121,149,83,27
2022-08-20,94413.35741598025,2598.7843411311096,995.6001855743688,479,124,81,62,53,55,24,44,14,5
2022-08-21,94982.941571537,1565.1843411311097,1070.6001855743689,432,230,69,94,79,50,31,41,17,5
2022-08-22,95449.02572709374,1536.6843411311097,3111.9470664994956,592,661,431,220,250,417,161,207,125,62
2022-08-23,94862.12215114861,2525.043490554373,2390.5720664994956,572,276,372,217,253,254,117,174,84,47
2022-08-24,94746.51024187016,2274.9601572210395,3086.0720664994956,619,335,338,493,289,254,203,296,114,101
2022-08-25,94421.8983325917,2761.4601572210395,2519.772066499496,651,322,286,267,324,241,132,197,102,64
2022-08-26,94250.0530899799,2347.926823887706,2329.994288721718,646,400,271,221,262,187,87,120,79,23
2022-08-27,94435.49673625702,2515.437934998817,1126.8276220550513,557,171,100,81,83,47,20,41,17,5
2022-08-28,95173.60704920077,1864.9379349988174,1168.3276220550513,513,227,92,58,81,44,37,45,17,13
2022-08-29,95520.71736214454,1515.4379349988174,2926.8276220550515,593,681,399,260,234,259,149,175,90,46
2022-08-30,94900.82767508831,2306.937934998817,2983.01853650094,614,328,454,317,339,298,175,233,118,77
2022-08-31,94787.16910171603,2869.3599631286697,2535.8005877829914,742,305,301,258,287,193,114,186,87,45
2022-09-01,94576.5079642412,2325.139450308157,2993.967254449658,695,508,298,327,400,277,146,202,88,42
2022-09-02,94192.51349343304,2609.97278364149,2380.967254449658,709,396,234,227,238,198,96,142,69,38
2022-09-03,94409.51902262487,2597.97278364149,1027.3005877829914,497,155,84,70,67,57,20,29,16,7
2022-09-04,95235.35788515004,1853.1394503081567,1356.9116988941025,609,305,92,106,102,62,37,32,16,4
2022-09-05,95578.14119211964,1699.6950058637124,1264.4116988941025,342,244,151,76,111,103,55,86,30,22
2022-09-06,95815.42449908925,1501.6950058637124,3217.9116988941023,507,617,667,306,332,277,140,197,101,45
2022-09-07,95134.70780605887,2537.195005863712,2906.995032227436,700,313,447,342,373,233,150,196,106,55
2022-09-08,95033.3244463618,2805.611672530379,2923.8366988941025,753,347,373,273,380,285,142,198,100,37
2022-09-09,94656.80497555363,2547.3172280859344,2124.8366988941025,698,359,204,214,220,163,65,106,49,37
2022-09-10,94795.28550474547,2263.3172280859344,1055.3366988941025,458,182,86,64,94,81,24,35,20,7
2022-09-11,95423.2660339373,1683.3172280859346,1120.8366988941025,421,249,99,78,87,64,39,53,25,8
2022-09-12,95800.24656312913,1497.8172280859346,2581.0589211163247,504,570,399,285,251,208,101,139,63,38
2022-09-13,95394.33820343208,2175.150561419268,2847.4255877829914,610,313,458,251,387,269,149,214,126,52
2022-09-14,95049.32984373502,2502.4172280859348,2453.8255877829915,671,303,307,216,327,247,127,176,104,33
2022-09-15,94747.52148403796,2152.0172280859347,2587.254159211563,569,347,251,252,348,271,131,207,89,53
2022-09-16,94642.57026719805,2482.302942371649,2316.254159211563,700,349,222,225,286,203,94,153,52,31
2022-09-17,94751.2857170248,2424.9696090383154,1046.9208258782296,471,156,111,66,91,51,29,35,19,6
2022-09-18,95319.66783351822,1615.302942371649,1104.9208258782296,412,262,84,68,100,67,32,40,19,9
2022-09-19,95741.04995001164,1526.302942371649,2710.7708258782295,576,615,401,177,286,223,122,185,83,39
2022-09-20,95166.0653998384,2135.786275704982,3271.104159211563,567,331,425,329,429,373,173,285,213,103
2022-09-21,95019.41418299847,3124.452942371649,2847.676457537286,700,309,333,305,368,279,147,208,113,59
2022-09-22,94617.65185504746,2445.9141295862605,2795.536774997603,656,399,276,288,358,318,132,211,115,66
2022-09-23,94399.99905090596,2577.8839708561018,2255.5367749976035,728,370,187,219,258,179,85,118,67,26
2022-09-24,94684.34624676446,2539.8839708561018,1033.0367749976033,498,183,83,64,66,56,28,31,13,4
2022-09-25,95377.19344262296,1725.883970856102,1091.8367749976032,457,248,72,84,97,59,26,41,16,4
2022-09-26,95795.64063848145,1510.283970856102,2939.8367749976032,594,682,470,228,279,251,111,172,96,47
2022-09-27,95142.08783433995,2286.283970856102,2754.436774997603,575,280,461,226,340,253,140,205,138,85
2022-09-28,94685.73503019844,2298.083970856102,2682.85344166427,653,355,379,277,337,263,124,160,82,51
2022-09-29,94350.71555939029,2347.833970856102,2423.85344166427,598,313,241,233,311,250,110,200,103,64
2022-09-30,94237.69608858212,2310.833970856102,2394.05344166427,633,345,247,242,285,231,82,145,96,49
2022-10-01,94271.57661777394,2427.933970856102,1051.6797042905325,460,176,88,85,85,63,38,34,16,4
2022-10-02,95026.30563181426,1806.4087183308495,1039.4297042905325,453,214,83,69,81,65,23,28,15,5
2022-10-03,95387.53464585458,1400.6587183308495,3049.1797042905328,527,707,435,249,329,321,150,204,87,52
2022-10-04,94671.76365989489,2333.4087183308493,2776.3615224723508,654,300,401,286,297,289,159,196,120,55
2022-10-05,94318.17449211703,2422.772354694486,2601.3615224723508,657,259,338,268,279,270,114,203,151,70
2022-10-06,94029.58532433916,2312.772354694486,2650.3615224723508,652,388,244,242,345,263,121,203,105,47
2022-10-07,93830.9961565613,2451.772354694486,2415.6115224723508,696,354,273,210,288,248,102,136,89,36
2022-10-08,93936.80698878343,2521.422354694486,1019.6115224723508,415,161,90,76,101,68,33,43,21,5
2022-10-09,94589.11782100557,1671.9223546944859,1056.6115224723508,436,237,91,79,70,61,30,19,17,7
2022-10-10,95017.4286532277,1484.9223546944859,2176.6115224723508,510,492,287,189,203,183,82,125,65,29
2022-10-11,94765.23948544984,1924.4223546944859,2525.6115224723508,531,324,447,215,246,278,120,178,103,49
2022-10-12,94563.05031767198,2323.422354694486,2623.763037623866,588,295,351,295,296,245,149,217,108,72
2022-10-13,94328.72377615674,2389.436496108627,2796.263037623866,685,335,330,285,310,311,136,225,106,53
2022-10-14,93942.56390130817,2410.103162775294,2347.263037623866,671,344,241,202,261,210,103,144,81,60
2022-10-15,94109.4040264596,2514.103162775294,1109.8312194420478,506,161,114,77,87,70,35,45,32,8
2022-10-16,94785.89566676253,1786.3228597449909,998.8312194420478,437,195,82,71,69,67,23,34,15,5
2022-10-17,95135.88730706548,1348.8228597449909,2618.8312194420478,492,672,345,204,249,236,127,134,81,27
2022-10-18,94617.87894736842,2100.822859744991,2384.888596491228,528,266,385,218,298,217,137,162,102,49
2022-10-19,94479.01812865498,2246.027777777778,2622.805263157895,595,332,299,236,318,300,152,213,117,55
2022-10-20,94170.32397660818,2314.1111111111113,2851.805263157895,656,340,311,263,346,298,175,200,170,64
2022-10-21,93888.1298245614,2569.6111111111113,2403.138596491228,720,369,230,218,270,248,104,160,75,32
2022-10-22,93846.90789473684,2361.9166666666665,1067.7219298245614,507,132,101,67,86,71,40,35,18,8
2022-10-23,94489.10263157895,1709.9166666666667,1164.2219298245614,463,224,80,77,107,69,35,43,32,12
2022-10-24,94828.79736842106,1503.9166666666667,2842.1941520467835,566,635,402,236,280,257,152,161,85,38
2022-10-25,94159.60321637426,2173,2470.1941520467835,569,296,353,233,257,247,151,188,106,55
2022-10-26,93984.65906432748,2295.25,2676.1108187134505,630,277,342,245,320,282,154,211,122,69
2022-10-27,93618.9649122807,2310.4166666666665,2697.1108187134505,627,343,281,246,323,296,152,180,179,60
2022-10-28,93472.77076023392,2550.9166666666665,2700.4441520467835,740,394,222,270,293,271,145,188,110,59
2022-10-29,93332.57660818714,2560.25,1088.4441520467835,445,170,95,78,128,53,46,30,25,7
2022-10-30,93945.88245614035,1701.75,1066.9441520467835,483,238,57,60,64,57,32,35,25,7
2022-10-31,94303.18830409356,1424.25,2776.1108187134505,553,653,401,244,271,247,138,165,84,26
2022-11-01,93635.99415204678,2108.9166666666665,2573.6941520467835,559,309,356,251,303,252,169,197,100,52
2022-11-02,93472.8,2410.5,2574.805263157895,684,314,343,223,302,251,127,168,92,51
2022-11-03,93134.99473684211,2237,2667.9719298245614,614,359,283,313,321,281,169,198,123,49
2022-11-04,93150.85614035088,2683.8333333333335,2433.6719298245616,729,376,230,201,249,210,135,136,83,42
2022-11-05,93301.61754385965,2584.4333333333334,1153.6441520467836,516,148,93,84,99,62,42,48,18,6
2022-11-06,94118.86505847954,1970.8916666666667,1246.6441520467836,528,273,80,77,111,77,40,54,29,12
2022-11-07,94301.77923976608,1429.5583333333334,3011.144152046784,520,768,439,264,284,257,124,174,73,73
2022-11-08,93593.69342105264,2303.0583333333334,2402.144152046784,533,315,345,207,279,248,152,180,96,41
2022-11-09,93525.10760233918,2333.5583333333334,1446.4631996658313,970,634,914,612,819,712,441,528,306,152
2022-11-10,93632.8384502924,1554.1940476190475,1446.4631996658313,0,0,0,0,0,0,0,0,0,0
2022-11-11,93740.56929824561,1554.1940476190475,1446.4631996658313,0,0,0,0,0,0,0,0,0,0
2022-11-12,93848.30014619883,1554.1940476190475,1446.4631996658313,0,0,0,0,0,0,0,0,0,0
2022-11-13,93956.03099415204,1554.1940476190475,613.7131996658312,111,0,4,20,25,17,6,13,5,3
2022-11-14,94136.13684210526,793.8190476190476,2971.090977443609,625,815,202,278,274,286,165,208,101,47
2022-11-15,93391.83157894737,2226.785714285714,2666.090977443609,561,624,71,298,275,278,159,199,111,55
2022-11-16,92975.52631578948,2249.785714285714,2654.4719298245614,633,364,265,299,294,264,157,201,114,40
2022-11-17,92540.72105263158,2219.6666666666665,2673.638596491228,658,357,342,211,371,299,175,186,88,45
2022-11-18,92288.41578947369,2421.3333333333335,2535.638596491228,701,334,314,163,294,253,110,166,98,57
2022-11-19,92108.1105263158,2355.3333333333335,1036.9719298245614,462,154,128,25,80,72,28,33,22,6
2022-11-20,92688.30526315789,1617.1666666666667,1115.3052631578948,424,288,77,56,78,77,43,48,15,7
2022-11-21,92941.5,1368.5,2651.4719298245614,538,602,393,222,278,259,144,141,91,36
2022-11-22,92232.69473684211,1942.6666666666667,2669.9719298245614,589,264,390,308,338,288,163,224,127,64
2022-11-23,91899.8894736842,2337.1666666666665,2468.9719298245614,666,272,290,239,275,195,111,141,89,31
2022-11-24,91339.08421052631,1908.1666666666667,740.1385964912281,358,98,91,57,42,35,23,33,13,2
2022-11-25,91761.77894736842,1162.8333333333333,1079.138596491228,381,246,90,112,83,69,22,41,15,8
2022-11-26,92244.47368421052,1561.8333333333333,860.1385964912281,430,139,84,64,36,46,29,28,5,3
2022-11-27,92961.16842105263,1576.8333333333333,892.8052631578947,408,146,81,91,62,44,21,24,14,3
2022-11-28,93423.19649122807,1354.8333333333333,2669.6257759784075,540,523,512,236,271,249,134,162,84,37
2022-11-29,92916.31430499326,2162.74358974359,2645.6257759784075,548,262,329,245,284,270,171,256,140,78
2022-11-30,92377.43211875843,2106.74358974359,2579.459109311741,564,328,265,268,328,282,154,197,117,50
2022-12-01,92002.14993252362,2204.1769230769232,2546.792442645074,573,319,210,302,346,261,156,228,129,44
2022-12-02,91824.70107962213,2369.3435897435897,2471.792442645074,670,366,198,231,258,232,124,176,103,61
2022-12-03,91746.25222672065,2393.3435897435897,1091.7924426450743,516,171,101,68,75,58,22,46,22,4
2022-12-04,92264.30337381916,1609.8435897435897,1047.6257759784075,427,216,90,64,92,68,37,41,19,9
2022-12-05,92663.02118758435,1446.3435897435897,2746.292442645074,548,621,400,188,297,260,135,167,75,51
2022-12-06,92096.8056680162,2180.076923076923,2351.459109311741,541,273,387,203,258,252,155,166,91,41
2022-12-07,91919.59014844804,2174.24358974359,2508.6257759784075,584,320,315,223,296,228,152,202,99,53
2022-12-08,91733.70796221323,2322.74358974359,3187.0900616926933,619,315,259,197,486,434,224,330,218,114
2022-12-09,91694.58768074031,3147.96978021978,2421.5900616926933,714,332,243,206,254,244,97,194,84,38
2022-12-10,91779.63406593406,2506.6364468864467,1055.5900616926933,455,160,118,82,74,58,35,39,19,3
2022-12-11,92455.68045112782,1731.636446886447,1131.4362155388471,475,251,96,83,62,49,31,45,22,7
2022-12-12,92745.30375939849,1421.0595238095239,2792.436215538847,585,607,432,242,258,229,125,159,96,45
2022-12-13,92147.42706766917,2194.559523809524,2732.436215538847,540,312,449,252,292,286,172,232,118,61
2022-12-14,91740.55037593986,2325.559523809524,2799.436215538847,658,305,324,252,306,322,189,244,122,50
2022-12-15,91141.17368421053,2200.059523809524,2674.213157894737,609,338,274,263,312,303,146,233,127,59
2022-12-16,90881.07675438597,2414.1162280701756,2467.213157894737,683,368,223,237,240,243,119,184,95,53
2022-12-17,90742.97982456141,2329.1162280701756,1116.713157894737,518,148,94,86,76,81,33,43,23,5
2022-12-18,91257.38289473685,1631.1162280701753,1154.8798245614034,480,234,143,99,151,96,29,62,18,7
2022-12-19,91462.20263157894,1359.6995614035088,2874.04649122807,515,630,399,239,194,248,167,184,108,51
2022-12-20,90594.3557017544,2006.1995614035088,2737.1298245614034,574,253,386,306,314,282,143,231,127,81
2022-12-21,89890.00877192983,2032.782894736842,2707.6298245614034,566,303,391,301,290,260,135,230,125,58
2022-12-22,89253.16184210527,2070.782894736842,2357.463157894737,615,313,252,274,268,225,108,165,84,42
2022-12-23,88573.73157894737,1678.032894736842,1516.6298245614034,489,278,162,158,116,114,57,92,43,13
2022-12-24,88355.2596491228,1298.157894736842,854.4631578947368,393,139,90,61,50,48,33,33,18,6
2022-12-25,88549.28771929824,1048.4912280701753,590.4631578947368,258,98,40,29,51,33,13,30,18,5
2022-12-26,88848.48245614035,889.6578947368421,766.6964912280702,253,158,107,66,59,51,33,52,22,10
2022-12-27,89332.84385964912,1251.0578947368422,2049.363157894737,413,364,356,166,199,150,87,151,95,43
2022-12-28,89135.2052631579,1851.7245614035087,2093.363157894737,545,236,296,212,230,144,124,148,87,52
2022-12-29,89117.06666666667,2075.2245614035087,2045.6964912280703,553,252,176,225,234,195,110,166,84,40
2022-12-30,89288.92807017543,2217.557894736842,1855.6964912280703,682,266,140,182,170,118,81,96,74,21
2022-12-31,89579.28947368421,2146.057894736842,951.9631578947368,490,146,62,52,59,57,34,27,17,2
2023-01-01,90579.81754385965,1952.4912280701753,1119.919298245614,640,228,53,28,61,46,20,18,15,7
2023-01-02,91053.89824561404,1594,1169.919298245614,314,191,74,43,89,49,34,35,17,4
2023-01-03,91507.47894736842,1623.5,2176.5947368421052,110,118,112,39,92,51,31,45,22,12
2023-01-04,91195.69690402476,1864.812693498452,1426.8447368421052,0,0,0,0,0,0,0,0,0,0
2023-01-05,91140.47736068112,1371.625193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-06,91132.12448400413,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-07,91123.77160732714,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-08,91115.41873065016,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-09,91107.06585397317,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-10,91098.71297729618,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-11,91090.36010061919,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-12,91082.00722394222,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-13,91073.65434726523,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-14,91065.30147058824,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-15,91056.94859391125,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-16,91048.59571723426,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-17,91040.24284055727,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-18,91031.88996388028,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-19,91023.53708720331,1072.825193498452,1081.1780701754385,0,0,0,0,0,0,0,0,0,0
2023-01-20,91015.18421052632,1072.825193498452,2312.305263157895,1582,0,0,0,181,191,112,132,79,34
2023-01-21,92094.37894736842,3391.5,1168.8052631578948,608,361,0,0,41,64,32,41,14,5
2023-01-22,92765.07368421053,1839.5,1083.8052631578948,493,448,0,0,39,49,24,36,17,3
2023-01-23,93181.26842105263,1500,3076.305263157895,569,663,706,0,116,359,169,263,132,61
2023-01-24,92713.96315789473,2609,2465.205263157895,636,279,781,0,117,224,134,172,82,37
2023-01-25,92584.75789473685,2336,2580.705263157895,610,337,747,0,118,240,124,205,117,74
2023-01-26,92327.05263157895,2323,2762.705263157895,655,404,795,0,104,249,152,237,132,68
2023-01-27,92070.34736842105,2506,2403.5719298245613,728,356,256,390,64,233,106,167,93,46
2023-01-28,92093.60877192982,2426.8333333333335,1093.1830409356726,472,143,151,162,19,45,36,34,20,12
2023-01-29,92760.31461988304,1759.888888888889,1211.9497076023392,462,237,89,188,28,60,49,36,17,6
2023-01-30,94846.75380116959,3298.3888888888887,2683.949707602339,488,643,385,454,32,214,125,172,100,46
